edicion_envipe,anio_referencia,ambito,unidad_medida,serie_id,indicador_id,indicador,delito,medio_comision,estatus,variable_fuente,bpcod_filtro,valor_filtro,estimacion_incidentes,estimacion_incidentes_redondeada,n_muestra_numerador,estimacion_total_delito,n_muestra_total_delito,porcentaje_sobre_total_delito,estimacion_respuestas_validas,n_muestra_respuestas_validas,porcentaje_sobre_respuestas_validas,factor_expansion,multirrespuesta,los_componentes_pueden_traslaparse,comparabilidad_historica,ruptura_serie,precision_calculada,publicar_sin_cv_ee_ic,archivo_zip,archivo_dbf,sha256_zip,url_edicion_inegi,url_documento_regla,url_diseno_muestral,nota_metodologica
2020,2019,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_TELEFONICA,Extorsiones telefónicas,Extorsión,Llamada telefónica,estimado,BP5_1,09,1,4103683.0,4103683,3767,4617275.0,4212,88.87672923964892,4582632.0,4186,89.54860438280883,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2020_dbf.zip,bd_envipe_2020_dbf/TMod_Vic.dbf,8d12bb0f71f13693367320c35cabfc1f7734a455ab43918856b16f83afb75348,https://www.inegi.org.mx/programas/envipe/2020/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2020,2019,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,FRAUDE_INTERNET_CORREO,Fraudes por internet o correo electrónico,Fraude,Internet/correo electrónico,estimado,BP4_1,07|08,5,208360.0,208360,203,4576819.0,4428,4.552506883055677,4555137.0,4403,4.574176363960074,FAC_DEL,No,No,Condicionada: desde 2012 cambia la clasificación y cobertura del fraude,No,No,No recomendado,bd_envipe_2020_dbf.zip,bd_envipe_2020_dbf/TMod_Vic.dbf,8d12bb0f71f13693367320c35cabfc1f7734a455ab43918856b16f83afb75348,https://www.inegi.org.mx/programas/envipe/2020/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Desde datos 2012: fraude BPCOD=07/08 y BP4_1=5 es internet/correo electrónico.
2021,2020,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_ARMONIZADA,TOTAL_FRAUDE_EXTORSION_TELECOM_ARMONIZADO,Total armonizado: fraude por internet/correo y extorsión por teléfono o internet/correo,Fraude + extorsión,Medios de telecomunicaciones definidos por preguntas históricas,estimado,BP4_1+BP5_1,07|08|09,"BP4_1=5;BP5_1=1,3",4475070.0,4475070,4278,9993328.0,9809,44.78057760137564,9942732.0,9776,45.00845441675387,FAC_DEL,No,No,"Armonizada, no estrictamente comparable; ruptura conceptual en 2012",No estimable con la misma definición en 2024,No,No recomendado,bd_envipe_2021_dbf.zip,bd_envipe_2021_dbf/TMod_Vic.dbf,ad7857c0696ddc5cdd209fa09f28bffa149394a229b459e0aff43badf53cdce9,https://www.inegi.org.mx/programas/envipe/2021/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf | https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Suma sin doble conteo porque fraude y extorsión son BPCOD distintos. No incluye amenazas ni hostigamiento antes de 2024 porque el instrumento no captaba su medio de comisión.
2021,2020,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_INTERNET_CORREO,Extorsiones por internet o correo electrónico,Extorsión,Internet/correo electrónico,estimado,BP5_1,09,3,29963.0,29963,41,4660898.0,4446,0.6428589512149805,4629881.0,4427,0.6471656614932436,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2021_dbf.zip,bd_envipe_2021_dbf/TMod_Vic.dbf,ad7857c0696ddc5cdd209fa09f28bffa149394a229b459e0aff43badf53cdce9,https://www.inegi.org.mx/programas/envipe/2021/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2021,2020,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_MEDIOS_TELECOM,Extorsiones por teléfono o internet/correo electrónico,Extorsión,Teléfono o internet/correo electrónico (unión),estimado,BP5_1,09,1|3,4259094.0,4259094,4051,4660898.0,4446,91.3792578168413,4629881.0,4427,91.99143563301087,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2021_dbf.zip,bd_envipe_2021_dbf/TMod_Vic.dbf,ad7857c0696ddc5cdd209fa09f28bffa149394a229b459e0aff43badf53cdce9,https://www.inegi.org.mx/programas/envipe/2021/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2021,2020,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_TELEFONICA,Extorsiones telefónicas,Extorsión,Llamada telefónica,estimado,BP5_1,09,1,4229131.0,4229131,4010,4660898.0,4446,90.73639886562633,4629881.0,4427,91.34426997151762,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2021_dbf.zip,bd_envipe_2021_dbf/TMod_Vic.dbf,ad7857c0696ddc5cdd209fa09f28bffa149394a229b459e0aff43badf53cdce9,https://www.inegi.org.mx/programas/envipe/2021/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2021,2020,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,FRAUDE_INTERNET_CORREO,Fraudes por internet o correo electrónico,Fraude,Internet/correo electrónico,estimado,BP4_1,07|08,5,215976.0,215976,227,5332430.0,5363,4.050236008723978,5312851.0,5349,4.065162000590643,FAC_DEL,No,No,Condicionada: desde 2012 cambia la clasificación y cobertura del fraude,No,No,No recomendado,bd_envipe_2021_dbf.zip,bd_envipe_2021_dbf/TMod_Vic.dbf,ad7857c0696ddc5cdd209fa09f28bffa149394a229b459e0aff43badf53cdce9,https://www.inegi.org.mx/programas/envipe/2021/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Desde datos 2012: fraude BPCOD=07/08 y BP4_1=5 es internet/correo electrónico.
2022,2021,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_ARMONIZADA,TOTAL_FRAUDE_EXTORSION_TELECOM_ARMONIZADO,Total armonizado: fraude por internet/correo y extorsión por teléfono o internet/correo,Fraude + extorsión,Medios de telecomunicaciones definidos por preguntas históricas,estimado,BP4_1+BP5_1,07|08|09,"BP4_1=5;BP5_1=1,3",4666842.0,4666842,4453,10306194.0,9850,45.28191493387374,10291467.0,9832,45.346712961330006,FAC_DEL,No,No,"Armonizada, no estrictamente comparable; ruptura conceptual en 2012",No estimable con la misma definición en 2024,No,No recomendado,bd_envipe_2022_dbf.zip,TMod_Vic.dbf,70ce4e2a0056660d5dd94cd611ae7832b21cf1892c196fa9ee0ef2cc9236729a,https://www.inegi.org.mx/programas/envipe/2022/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf | https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Suma sin doble conteo porque fraude y extorsión son BPCOD distintos. No incluye amenazas ni hostigamiento antes de 2024 porque el instrumento no captaba su medio de comisión.
2022,2021,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_INTERNET_CORREO,Extorsiones por internet o correo electrónico,Extorsión,Internet/correo electrónico,estimado,BP5_1,09,3,33064.0,33064,39,4910206.0,4612,0.6733729705026632,4897669.0,4597,0.6750966633310662,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2022_dbf.zip,TMod_Vic.dbf,70ce4e2a0056660d5dd94cd611ae7832b21cf1892c196fa9ee0ef2cc9236729a,https://www.inegi.org.mx/programas/envipe/2022/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2022,2021,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_MEDIOS_TELECOM,Extorsiones por teléfono o internet/correo electrónico,Extorsión,Teléfono o internet/correo electrónico (unión),estimado,BP5_1,09,1|3,4465266.0,4465266,4242,4910206.0,4612,90.93846571813891,4897669.0,4597,91.17124901662403,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2022_dbf.zip,TMod_Vic.dbf,70ce4e2a0056660d5dd94cd611ae7832b21cf1892c196fa9ee0ef2cc9236729a,https://www.inegi.org.mx/programas/envipe/2022/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2022,2021,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_TELEFONICA,Extorsiones telefónicas,Extorsión,Llamada telefónica,estimado,BP5_1,09,1,4432202.0,4432202,4203,4910206.0,4612,90.26509274763626,4897669.0,4597,90.49615235329297,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2022_dbf.zip,TMod_Vic.dbf,70ce4e2a0056660d5dd94cd611ae7832b21cf1892c196fa9ee0ef2cc9236729a,https://www.inegi.org.mx/programas/envipe/2022/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2022,2021,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,FRAUDE_INTERNET_CORREO,Fraudes por internet o correo electrónico,Fraude,Internet/correo electrónico,estimado,BP4_1,07|08,5,201576.0,201576,211,5395988.0,5238,3.7356643491423625,5393798.0,5235,3.737181110601472,FAC_DEL,No,No,Condicionada: desde 2012 cambia la clasificación y cobertura del fraude,No,No,No recomendado,bd_envipe_2022_dbf.zip,TMod_Vic.dbf,70ce4e2a0056660d5dd94cd611ae7832b21cf1892c196fa9ee0ef2cc9236729a,https://www.inegi.org.mx/programas/envipe/2022/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Desde datos 2012: fraude BPCOD=07/08 y BP4_1=5 es internet/correo electrónico.
2023,2022,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_ARMONIZADA,TOTAL_FRAUDE_EXTORSION_TELECOM_ARMONIZADO,Total armonizado: fraude por internet/correo y extorsión por teléfono o internet/correo,Fraude + extorsión,Medios de telecomunicaciones definidos por preguntas históricas,estimado,BP4_1+BP5_1,07|08|09,"BP4_1=5;BP5_1=1,3",4552968.0,4552968,4372,10121014.0,9961,44.98529495167184,10111523.0,9946,45.02751959324031,FAC_DEL,No,No,"Armonizada, no estrictamente comparable; ruptura conceptual en 2012",No estimable con la misma definición en 2024,No,No recomendado,bd_envipe_2023_dbf.zip,TMod_Vic.dbf,829806a21611df053ea05cc5fa804bbbe7ba701a91601a2c52f3e312d5175b53,https://www.inegi.org.mx/programas/envipe/2023/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf | https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Suma sin doble conteo porque fraude y extorsión son BPCOD distintos. No incluye amenazas ni hostigamiento antes de 2024 porque el instrumento no captaba su medio de comisión.
2023,2022,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_INTERNET_CORREO,Extorsiones por internet o correo electrónico,Extorsión,Internet/correo electrónico,estimado,BP5_1,09,3,51623.0,51623,57,4726724.0,4616,1.0921517736174144,4721250.0,4607,1.093418056658724,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2023_dbf.zip,TMod_Vic.dbf,829806a21611df053ea05cc5fa804bbbe7ba701a91601a2c52f3e312d5175b53,https://www.inegi.org.mx/programas/envipe/2023/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2023,2022,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_MEDIOS_TELECOM,Extorsiones por teléfono o internet/correo electrónico,Extorsión,Teléfono o internet/correo electrónico (unión),estimado,BP5_1,09,1|3,4309753.0,4309753,4173,4726724.0,4616,91.17843563533644,4721250.0,4607,91.28415144294414,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2023_dbf.zip,TMod_Vic.dbf,829806a21611df053ea05cc5fa804bbbe7ba701a91601a2c52f3e312d5175b53,https://www.inegi.org.mx/programas/envipe/2023/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2023,2022,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_TELEFONICA,Extorsiones telefónicas,Extorsión,Llamada telefónica,estimado,BP5_1,09,1,4258130.0,4258130,4116,4726724.0,4616,90.08628386171902,4721250.0,4607,90.19073338628542,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2023_dbf.zip,TMod_Vic.dbf,829806a21611df053ea05cc5fa804bbbe7ba701a91601a2c52f3e312d5175b53,https://www.inegi.org.mx/programas/envipe/2023/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2023,2022,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,FRAUDE_INTERNET_CORREO,Fraudes por internet o correo electrónico,Fraude,Internet/correo electrónico,estimado,BP4_1,07|08,5,243215.0,243215,199,5394290.0,5345,4.508749066142161,5390273.0,5339,4.512109126940324,FAC_DEL,No,No,Condicionada: desde 2012 cambia la clasificación y cobertura del fraude,No,No,No recomendado,bd_envipe_2023_dbf.zip,TMod_Vic.dbf,829806a21611df053ea05cc5fa804bbbe7ba701a91601a2c52f3e312d5175b53,https://www.inegi.org.mx/programas/envipe/2023/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Desde datos 2012: fraude BPCOD=07/08 y BP4_1=5 es internet/correo electrónico.
2024,2023,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_ARMONIZADA,TOTAL_FRAUDE_EXTORSION_TELECOM_ARMONIZADO,Total armonizado: fraude por internet/correo y extorsión por teléfono o internet/correo,Fraude + extorsión,Medios de telecomunicaciones definidos por preguntas históricas,estimado,BP4_1+BP5_1,07|08|09,"BP4_1=5;BP5_1=1,3",4612688.0,4612688,4266,11449345.0,10534,40.2877893888253,11398697.0,10503,40.46680072292473,FAC_DEL,No,No,"Armonizada, no estrictamente comparable; ruptura conceptual en 2012",No estimable con la misma definición en 2024,No,No recomendado,bd_envipe_2024_dbf.zip,TMod_Vic.dbf,ece8512747e7c6035e77d5c077a41e5cb433431a37a4cbcfa5ad1eeb7c8c5578,https://www.inegi.org.mx/programas/envipe/2024/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf | https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Suma sin doble conteo porque fraude y extorsión son BPCOD distintos. No incluye amenazas ni hostigamiento antes de 2024 porque el instrumento no captaba su medio de comisión.
2024,2023,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_INTERNET_CORREO,Extorsiones por internet o correo electrónico,Extorsión,Internet/correo electrónico,estimado,BP5_1,09,3,88319.0,88319,90,4902122.0,4468,1.801648347389151,4859228.0,4442,1.8175520885210572,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2024_dbf.zip,TMod_Vic.dbf,ece8512747e7c6035e77d5c077a41e5cb433431a37a4cbcfa5ad1eeb7c8c5578,https://www.inegi.org.mx/programas/envipe/2024/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2024,2023,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_MEDIOS_TELECOM,Extorsiones por teléfono o internet/correo electrónico,Extorsión,Teléfono o internet/correo electrónico (unión),estimado,BP5_1,09,1|3,4282862.0,4282862,3983,4902122.0,4468,87.3675114572832,4859228.0,4442,88.13873314855776,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2024_dbf.zip,TMod_Vic.dbf,ece8512747e7c6035e77d5c077a41e5cb433431a37a4cbcfa5ad1eeb7c8c5578,https://www.inegi.org.mx/programas/envipe/2024/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2024,2023,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,EXTORSION_TELEFONICA,Extorsiones telefónicas,Extorsión,Llamada telefónica,estimado,BP5_1,09,1,4194543.0,4194543,3893,4902122.0,4468,85.56586310989405,4859228.0,4442,86.32118106003671,FAC_DEL,No,No,Sí hasta el año de referencia 2023,Sí en 2024: BP5_1 cambia de significado,No,No recomendado,bd_envipe_2024_dbf.zip,TMod_Vic.dbf,ece8512747e7c6035e77d5c077a41e5cb433431a37a4cbcfa5ad1eeb7c8c5578,https://www.inegi.org.mx/programas/envipe/2024/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,BP5_1 clasifica el medio/tipo de extorsión hasta ENVIPE 2024 (datos 2023).
2024,2023,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,FRAUDE_INTERNET_CORREO,Fraudes por internet o correo electrónico,Fraude,Internet/correo electrónico,estimado,BP4_1,07|08,5,329826.0,329826,283,6547223.0,6066,5.037647258998204,6539469.0,6061,5.0436205141426615,FAC_DEL,No,No,Condicionada: desde 2012 cambia la clasificación y cobertura del fraude,No,No,No recomendado,bd_envipe_2024_dbf.zip,TMod_Vic.dbf,ece8512747e7c6035e77d5c077a41e5cb433431a37a4cbcfa5ad1eeb7c8c5578,https://www.inegi.org.mx/programas/envipe/2024/,https://www.inegi.org.mx/contenidos/programas/envipe/2024/doc/cuest_modulo_envipe2024.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Desde datos 2012: fraude BPCOD=07/08 y BP4_1=5 es internet/correo electrónico.
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_HISTORICA_MODALIDAD,FRAUDE_INTERNET_CORREO,Fraudes por internet o correo electrónico,Fraude,Internet/correo electrónico,estimado,BP4_1,07|08,5,351065.0,351065,323,7255689.0,6824,4.838479157527287,7241313.0,6818,4.848084870796222,FAC_DEL,No,No,Condicionada: desde 2012 cambia la clasificación y cobertura del fraude,No,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,Desde datos 2012: fraude BPCOD=07/08 y BP4_1=5 es internet/correo electrónico.
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_AMENAZAS_INTERNET_ELECTRONICO,Amenazas verbales: Internet o medios electrónicos,Amenazas verbales,Internet o medios electrónicos,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,10,BP1_5A_1=1,699379.0,699379,493,4485971.0,3942,15.590359367013296,4453084.0,3922,15.705497583247924,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_AMENAZAS_LLAMADA_TELEFONICA,Amenazas verbales: Llamada telefónica,Amenazas verbales,Llamada telefónica,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,10,BP1_5A_2=1,1103824.0,1103824,1037,4485971.0,3942,24.60613320951027,4453084.0,3922,24.7878548888815,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_AMENAZAS_TELECOM_UNION,Amenazas verbales: Internet/medios electrónicos o llamada telefónica (unión),Amenazas verbales,Internet/medios electrónicos o llamada telefónica (unión),estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,10,BP1_5A_1=1 OR BP1_5A_2=1,1741428.0,1741428,1469,4485971.0,3942,38.819421703796124,4453084.0,3922,39.10611162960321,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
2025,2024,Nacional,Incidentes delictivos estimados,SERIE_NUEVA_MEDIO_COMISION_2024,NUEVO_MEDIO_EXTORSION_INTERNET_ELECTRONICO,Extorsión: Internet o medios electrónicos,Extorsión,Internet o medios electrónicos,estimado,BP1_5A_1|BP1_5A_2|BP1_5A_3|BP1_5A_4|BP1_5A_9,09,BP1_5A_1=1,343963.0,343963,327,5719981.0,5334,6.013359135283841,5687264.0,5307,6.047952055680904,FAC_DEL,Sí,Sí,No comparable directamente con la serie histórica,Nueva pregunta multirrespuesta en ENVIPE 2025,No,No recomendado,bd_envipe_2025_dbf.zip,TMod_Vic.dbf,e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91,https://www.inegi.org.mx/programas/envipe/2025/,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/fd_envipe2025.pdf,https://www.inegi.org.mx/contenidos/programas/envipe/2025/doc/889463926689.pdf,"La pregunta 1.5a se aplica únicamente a BPCOD 07, 08, 09, 10 y 13. La suma de internet y teléfono puede exceder la unión porque un incidente puede declarar más de un medio. La fila TELECOM_UNION cuenta cada incidente una sola vez."
